대분류,중분류,법인명,브랜드명,brno,crno
서비스,기타 서비스,(주)엠에스케이,뉴풋샵,1188122599,1.10E+12
서비스,기타 서비스,(주)엠에스케이,NEW FOOT SHOP,1188122599,1.10E+12
서비스,기타 서비스,(주)엠케이컴퍼니,마스터키,8208600242,1.60E+12
서비스,기타 서비스,(주)엠피아이모던필라테스,모던필라테스MPI,5558700423,1.10E+12
서비스,기타 서비스,(주)영인터내셔널,폴럽,7948700163,1.35E+12
서비스,기타 서비스,(주)예솜,예스홈,1218617419,1.20E+12
서비스,기타 서비스,(주)오세스,오오샵,1838102641,1.20E+12
서비스,기타 서비스,(주)오토스테이,오토스테이,6148600860,1.10E+12
서비스,기타 서비스,(주)오투힐,오투힐 액티브 명상센터,7578102122,1.10E+12
서비스,기타 서비스,(주)온누리펫,온누리동물병원,4088615088,1.31E+12
서비스,기타 서비스,(주)온더블랙,언폴드,7588600253,2.00E+12
서비스,기타 서비스,(주)올라,올라스터디카페,5498601866,2.85E+12
서비스,기타 서비스,(주)와이티에프엔비,파스타딜리,3648102385,1.10E+12
서비스,기타 서비스,(주)욜로에프엔씨,베르나르 스터디카페,,
서비스,기타 서비스,(주)위드,스터디 위드,,
서비스,기타 서비스,(주)위드브이피,그믐달셀프스튜디오,1708801096,1.21E+12
서비스,기타 서비스,(주)유니어스에프엔씨,엔젤스 코인노래연습장,6868601020,1.10E+12
서비스,기타 서비스,(주)유진컴,한컴말랑말랑행복케어,8658101079,1.75E+12
서비스,기타 서비스,(주)유피소프트,프린트카페,2408700161,1.10E+12
서비스,기타 서비스,(주)유피소프트,Print cafe,2408700161,1.10E+12
서비스,기타 서비스,(주)이노티,이노티안경,6138126391,1.91E+12
서비스,기타 서비스,(주)이미지네트웍스,포토시그니처,4398801748,1.80E+12
서비스,기타 서비스,(주)이움,쇼쿠지,8758601770,1.31E+12
서비스,기타 서비스,(주)이움,SHOKUJI,8758601770,1.31E+12
서비스,기타 서비스,(주)이지코퍼레이션,반딧불이 홈케어 서비스,1058681205,1.10E+12
서비스,기타 서비스,(주)인스케어코어,인스케어,2178131866,1.10E+12
서비스,기타 서비스,(주)인토에스디,INTO STUDY PLACE,1298694079,2.85E+12
서비스,기타 서비스,(주)인토에스디,인토스터디플레이스,1298694079,2.85E+12
서비스,기타 서비스,(주)인풀,인풀,1938701734,2.10E+12
서비스,기타 서비스,(주)인힘,집중소,2208895171,1.10E+12
서비스,기타 서비스,(주)잘정,에이지너리14,6588102432,1.10E+12
서비스,기타 서비스,(주)정상발달센터,정상발달센터,6518801799,1.10E+12
서비스,기타 서비스,(주)제이에프파트너스,고수의 운전면허,5398701167,1.10E+12
서비스,기타 서비스,(주)제이지스토리,지공스터디카페,4838802012,1.10E+12
서비스,기타 서비스,(주)준하컴퍼니,논현대패&차돌,7298100911,1.10E+12
서비스,기타 서비스,(주)지바이크,지쿠터,7278800869,1.31E+12
서비스,기타 서비스,(주)지오엔지,공부인 스터디카페,7518701511,1.10E+12
서비스,기타 서비스,(주)지움,지움,7618701726,1.50E+12
서비스,기타 서비스,(주)진바이크,진바이크,5958101258,1.31E+12
서비스,기타 서비스,(주)짱,짱오락실,7758100516,1.10E+12
서비스,기타 서비스,(주)차비누,차비누,1508701789,1.10E+12
서비스,기타 서비스,(주)청년스토리,청년간판,7038100734,1.10E+12
서비스,기타 서비스,(주)청초에프엔비,회가대표초밥24,5228702611,1.10E+12
서비스,기타 서비스,(주)청춘브라더스,백소정,2538701899,1.10E+12
서비스,기타 서비스,(주)칼라시대,칼라시대,1078655469,1.10E+12
서비스,기타 서비스,(주)케어마인,케어마인심리상담&코칭센터,6048143872,1.10E+12
서비스,기타 서비스,(주)케이엠솔루션,카카오T골드,7228700998,1.10E+12
서비스,기타 서비스,(주)케이엠솔루션,kakaoTgold,7228700998,1.10E+12
서비스,기타 서비스,(주)코비스타,웰킨두피탈모센터,1058724900,1.10E+12
서비스,기타 서비스,(주)코세리,플라잉&서핑요가 by cosery,1198688546,1.10E+12
서비스,기타 서비스,(주)클린앤제이,클린앤제이 해충방제,7668800563,1.21E+12
서비스,기타 서비스,(주)키네스,키네스성장센터,2208600194,1.10E+12
서비스,기타 서비스,(주)텍스토머,촘촘망,5048188278,1.70E+12
서비스,기타 서비스,(주)통인에이치앤씨,통인H&C,5578700851,1.10E+12
서비스,기타 서비스,(주)투애니시스템(2NESystem),포끝노래타운,3178800906,1.34E+12
서비스,기타 서비스,(주)트레이딩포스트,고릴라캠핑,2068640318,1.10E+12
서비스,기타 서비스,(주)트리시스,기본스터디카페,1308611200,1.21E+12
서비스,기타 서비스,(주)트리플컴퍼니,트리플에이커피,8588601552,1.20E+12
서비스,기타 서비스,(주)트릴리언즈,요거트아이스크림의정석,6968602195,
서비스,기타 서비스,(주)티스터디컴퍼니,토즈 스터디카페,8378702508,1.10E+12
서비스,기타 서비스,(주)티앤지에프씨,더킹스터디카페,4198700296,1.10E+12
서비스,기타 서비스,(주)티앤지에프씨,THE KING STUDY CAFE,4198700296,1.10E+12
서비스,기타 서비스,(주)티제이테크니션,비룸스튜디오,7188601763,2.10E+12
서비스,기타 서비스,(주)티제이테크니션,BROOM STUDIO,7188601763,2.10E+12
서비스,기타 서비스,(주)티티코퍼레이션,돈카츠식탁,1678602265,1.10E+12
서비스,기타 서비스,(주)패밀리존,오락카페,3698800469,1.36E+12
서비스,기타 서비스,(주)패스네이트,비허밍스터디카페,6478801368,1.10E+12
서비스,기타 서비스,(주)포메이션투,노벨스터디카페,2698800102,1.10E+12
서비스,기타 서비스,(주)포켓잭스,스머프매직포레스트,8838801775,1.10E+12
서비스,기타 서비스,"(주)푸시(PUSHCo.,Ltd))",푸시,1198708404,1.10E+12
서비스,기타 서비스,(주)프레쉬,프레쉬 스터디카페,6598101931,1.10E+12
서비스,기타 서비스,(주)플랜에이스터디카페,플랜A,7158100834,1.10E+12
서비스,기타 서비스,(주)플랜펙트,폴라 스튜디오,6828103040,1.50E+12
서비스,기타 서비스,(주)플리스터,플레이,6098613475,1.94E+12
서비스,기타 서비스,(주)플리스터,pley,6098613475,1.94E+12
서비스,기타 서비스,(주)피엠텍,피엠텍,8288101968,1.62E+12
서비스,기타 서비스,(주)한백에프엔씨,잇츠프레시,6338102165,1.20E+12
서비스,기타 서비스,(주)한양아이소리,한양아이소리,1718800300,1.35E+12
서비스,기타 서비스,(주)한음,별밤지기,1298609096,1.31E+12
서비스,기타 서비스,(주)함백아이엔씨,통툰,7378800643,1.10E+12
서비스,기타 서비스,(주)해리포토,해리포토,2338702050,1.35E+12
서비스,기타 서비스,(주)해피비즈라이프,해피베이비,2498700571,1.35E+12
서비스,기타 서비스,(주)해피케어,해피케어,2048631981,1.10E+12
서비스,기타 서비스,(주)핸디맨닥터,핸디맨닥터,2148858147,1.10E+12
서비스,기타 서비스,(주)행복한성공,청학도원,3378802553,1.10E+12
서비스,기타 서비스,(주)허그맘허그인심리상담센터,허그맘허그인,1208787388,1.10E+12
서비스,기타 서비스,(주)헤이제이,열공다방스터디카페,1168601628,1.10E+12
서비스,기타 서비스,(주)헬로스마일,헬로스마일,2118884480,1.10E+12
서비스,기타 서비스,(주)헬로스마일,HELLOSMILE,2118884480,1.10E+12
서비스,기타 서비스,(주)헬로우아폴로,플레이인더박스,1998501397,1.10E+12
서비스,기타 서비스,(주)홀릭스터디카페,홀릭스터디카페,,
서비스,기타 서비스,(주)훌템,훌템,7528701834,1.34E+12
서비스,기타 서비스,"(주)휴렉(HulecCo.,Ltd.)",휴렉,7108100106,1.10E+12
서비스,기타 서비스,"(주)휴렉(HulecCo.,Ltd.)",HULEC,7108100106,1.10E+12
서비스,기타 서비스,(주)힐다임심리상담센터,힐다임,6968702019,1.10E+12
서비스,기타 서비스,(주)힐앤힐,힐앤힐,,
서비스,기타 서비스,(주)힐앤힐,HILL&HEEL,,
서비스,기타 서비스,170에프앤비,170도시까스,8864600396,
서비스,기타 서비스,8에이트(주),트리비,6688600019,2.84E+12
서비스,기타 서비스,MnB토탈뷰티,엔젤인맘스,6200285864,
서비스,기타 서비스,㈜다담에프엔에스,트램폴린놀이방노리파크,1108614784,1.10E+12
서비스,기타 서비스,㈜다담에프엔에스,NORIPARK,1108614784,1.10E+12
서비스,기타 서비스,㈜디노베이션,디노플레이스,5228602220,1.70E+12
서비스,기타 서비스,㈜디노베이션,DINOPLACE,5228602220,1.70E+12
서비스,기타 서비스,㈜슈가맨워크,슈가맨워크,1558701085,1.21E+12
서비스,기타 서비스,㈜에스티유니타스,커넥츠 프랩 스터디카페,1198627573,1.10E+12
서비스,기타 서비스,㈜제이피에프엔비,꽈로플,5248102221,1.10E+12
서비스,기타 서비스,㈜지케이디(GKD),오피스애플타워,4648801180,1.70E+12
서비스,기타 서비스,㈜지케이디(GKD),OFFICE APPLE TOWER,4648801180,1.70E+12
서비스,기타 서비스,㈜케어닥,케어닥,7088100933,1.80E+12
서비스,기타 서비스,㈜티와이글로벌파트너스,내몸의한가지소원,,
서비스,기타 서비스,㈜파스텔,베이비파스텔스튜디오,1428172618,1.35E+12
서비스,기타 서비스,가방수선하는남자,가방수선하는남자,,
서비스,기타 서비스,간호사언니들,우리동네방문간호센터,5380102489,
서비스,기타 서비스,개미인력개발(주),개미인력개발,1258125463,1.31E+12
서비스,기타 서비스,고성쭈꾸미,고성쭈꾸미,,
서비스,기타 서비스,공간에스아이에스(주),SIS스터디카페,1798801962,2.84E+12
서비스,기타 서비스,공기수비대(주),공기수비대,7518601737,1.10E+12
서비스,기타 서비스,구디스튜디오,구디 스튜디오,,
서비스,기타 서비스,그레이슈가링,그레이슈가링,2290176262,
서비스,기타 서비스,그레이스K,그레이스K,4300701892,
서비스,기타 서비스,그림제작소,그림제작소,6853700850,
서비스,기타 서비스,그믐달사진관,그믐달사진관,,
서비스,기타 서비스,깔끄미계단,깔끄미계단,1262858583,
서비스,기타 서비스,꼼꼼운동화클린손세탁,꼼꼼운동화손세탁,8642601155,
서비스,기타 서비스,나경사진관,코닥모먼트,4140354889,
서비스,기타 서비스,낙하리화실,낙하리화실,,
서비스,기타 서비스,느린마을멘토,심리카페멘토,8891401767,
서비스,기타 서비스,닥터스케일(닥터빈),닥터스케일,2602900864,
서비스,기타 서비스,더브릿지,고마워토토,2141387135,
서비스,기타 서비스,더오르,더오르샵,7953200429,
서비스,기타 서비스,더온푸드,충청삼겹,8092101148,
서비스,기타 서비스,데이메르,데이메르,1862201509,
서비스,기타 서비스,데이스터디카페복현센터&가맹본부,데이스터디,3253700813,
서비스,기타 서비스,도구와사람들,도구와사람들,8381600648,
서비스,기타 서비스,도시마을협동조합,도시마을협동조합,5938800039,2.45E+12
서비스,기타 서비스,라이프매직케어협동조합,우렁각시,4228601085,1.21E+12
서비스,기타 서비스,라임커뮤니케이션,디딤스터디카페,3550200729,
서비스,기타 서비스,라함,아무도없개,1455500564,
서비스,기타 서비스,로맨틱셔터진해점,로맨틱셔터,6552401407,
서비스,기타 서비스,리더스브레인,리더스브레인,7671000927,
서비스,기타 서비스,마이파파베어플레이그라운드,마이파파베어 플레이그라운드,,
서비스,기타 서비스,막장구문화원,장구방,2102692897,
서비스,기타 서비스,모드스터디카페,나인모드스터디카페,7020302124,
서비스,기타 서비스,모이나홈,제시카바스,,
서비스,기타 서비스,미래앤꿈,아이미래로,7170300680,
서비스,기타 서비스,바디핏테라피,바디핏테라피,1659900596,
서비스,기타 서비스,바리코퍼레이션(주),라이트바겐,2698101780,1.10E+12
서비스,기타 서비스,반짝반짝청소,반짝반짝청소,7805600141,
서비스,기타 서비스,밥스골프아카데미,밥스골프 아카데미,8203200647,
서비스,기타 서비스,방구방역,방구방역,7942100717,
서비스,기타 서비스,버그헌터119,버그헌터119,3106800305,
서비스,기타 서비스,봄소리산후도우미,봄소리산후도우미,4560400666,
서비스,기타 서비스,비디에이(BDA),놀숲,6621301850,
서비스,기타 서비스,비손비격,살롱드비숑,6102404037,
서비스,기타 서비스,비즈앤택스(주),비즈온,1058759092,1.10E+12
서비스,기타 서비스,빚다,빚다도예공방,1131930573,
서비스,기타 서비스,사당연습실마온,마온스튜디오,7871001707,
서비스,기타 서비스,산모도우미119,산모도우미119,8612301664,
서비스,기타 서비스,샤인나노,샤인나노케어,3583800348,
서비스,기타 서비스,서연방문재활간호재가요양센터,서연방문재활간호 재가요양센터,5034534636,
서비스,기타 서비스,서울디지털인쇄협동조합,카피카피룸룸,,
서비스,기타 서비스,성공스터디카페,성공스터디카페,,
서비스,기타 서비스,성수미술관,성수미술관,1653200574,
서비스,기타 서비스,셀레네,셀레네 하우스 웨딩,1871601097,
서비스,기타 서비스,셀레네,SELENE HOUSE WEDDING,1871601097,
서비스,기타 서비스,슈가볼,슈가볼,6151887973,
서비스,기타 서비스,스타간판,스타간판,2072168775,
서비스,기타 서비스,스터디케어(주),이잼스터디카페,8218801909,2.85E+12
서비스,기타 서비스,시카고게이밍,시카고게이밍,2353000791,
서비스,기타 서비스,실버케어마스터,어부바요양원,4660501131,
서비스,기타 서비스,실버피자,실버피자,,
서비스,기타 서비스,씨비케이엔터프라이즈(주),클린보이,1068674615,1.10E+12
서비스,기타 서비스,씨엔티테크(주),씨엔티 스터디센터,,
서비스,기타 서비스,씨제이그룹(주),피크닉109,6688801666,1.24E+12
서비스,기타 서비스,아가별산후도우미,아가별산후도우미,3145600492,
서비스,기타 서비스,아이프,AIFF SCHOOL,2021807282,
서비스,기타 서비스,애시드손뜨개,애시드손뜨개,2821800062,
서비스,기타 서비스,앤딩스터디카페,앤딩스터디카페,6121811168,
서비스,기타 서비스,어반골프스튜디오,어반골프스튜디오,6951401615,
서비스,기타 서비스,어부바시니어협동조합,어부바주야간보호센터,8658101652,2.84E+12
서비스,기타 서비스,에듀하우스(주),아이에이이유학네트,2148609356,1.10E+12
서비스,기타 서비스,에듀하우스(주),iae유학네트,2148609356,1.10E+12
서비스,기타 서비스,에스랩스터디카페&스터디룸1호점,에스랩,1591600259,
서비스,기타 서비스,에스랩스터디카페&스터디룸1호점,SLAB,1591600259,
서비스,기타 서비스,에이블제이(주),인터뷰박스,7908102167,1.10E+12
서비스,기타 서비스,에이치디건설협동조합,휴먼디자인,,
서비스,기타 서비스,에이치알심리상담프랜차이즈,HR인(에이치알인),2514900664,
서비스,기타 서비스,에이치제이제이,하루필름,,
서비스,기타 서비스,에잇스터디,아크라 스터디카페,5674700565,
서비스,기타 서비스,오감키즈카페꼼지락본점,오감키즈카페 꼼지락,4843100274,
